SCHL	fod1p	_TYPE_	_FREQ_	p50adj_wagp	p25adj_wagp	p75adj_wagp	mean_grad_degree	mean_grad_degree_all	mean_employed	pct_ts	stabbr	pct_tsg	dboost	boost	pct_ts_all	pct_tsg_all	gths_mean	gthsftfy_mean	gmajor
Graduate degree	"French, German, Latin and other common Foreign Language Studies"	15	76	59829.48157	41783.68121	85000	1	1	0.992447854	0.006890776	CO	0.074163459	18045.80036	0.431886321	0.007456313	0.074591763	0.813328556	0.894077449	Humanities and liberal arts
Bachelors	English Language and Literature	15	378	41942.85714	27500	70000	0	0	0.946710775	0.023485994	CO	0.288304085			0.024888817	0.278889467	0.611055617	0.678855892	Humanities and liberal arts
Graduate degree	English Language and Literature	15	321	59829.48157	45000	89834.91461	1	1	0.962757726	0.03271717	CO	0.352125593	17886.62443	0.426452217	0.033456789	0.33469635	0.829864253	0.89352661	Humanities and liberal arts
Bachelors	Liberal Arts	15	177	50140.41746	35651.42857	68157.14286	0	0	0.938779894	0.011471363	CO	0.140817584			0.013227534	0.148219983	0.674492003	0.778732937	Humanities and liberal arts
Graduate degree	Liberal Arts	15	63	64000	48482.51093	87681.13679	1	1	0.980490654	0.006323458	CO	0.068057584	13859.58254	0.27641538	0.007340546	0.073433644	0.836709936	0.939007092	Humanities and liberal arts
Bachelors	Philosophy and Religious Studies	15	80	45000	24500	60000	0	0	0.945872912	0.005398605	CO	0.066270983			0.00546992	0.061292713	0.578681074	0.594929702	Humanities and liberal arts
Graduate degree	Philosophy and Religious Studies	15	88	60000	41261.71143	94013.28273	1	1	0.975952471	0.008730633	CO	0.09396532	15000	0.333333333	0.009257833	0.092613874	0.839746056	0.868370361	Humanities and liberal arts
Bachelors	Theology and Religious Vocations	15	95	49514.05372	32610.57143	60817.14286	0	0	0.959886031	0.005652608	CO	0.069389013			0.006215754	0.069650094	0.65791261	0.749841404	Humanities and liberal arts
Graduate degree	Theology and Religious Vocations	15	55	51577.13929	30946.28357	67000	1	1	0.961685188	0.004910771	CO	0.05285323	2063.085572	0.041666667	0.005189053	0.051910451	0.730392998	0.726255708	Humanities and liberal arts
Bachelors	History	15	308	50140.41746	32000	80000	0	0	0.955027126	0.018249951	CO	0.224028642			0.018271062	0.204734798	0.697132294	0.731595494	Humanities and liberal arts
Graduate degree	History	15	212	75210.62619	49282.85714	105000	1	1	0.956608632	0.021327097	CO	0.229537474	25070.20873	0.5	0.022672607	0.226813124	0.826394344	0.879192514	Humanities and liberal arts
Bachelors	Family and Consumer Sciences	15	134	38167.08307	25788.56964	57452.56167	0	0	0.99192835	0.007879465	CO	0.213126415			0.008173687	0.224109991	0.600746055	0.61567051	"Industrial arts, consumer <br> services, and recreation"
Graduate degree	Family and Consumer Sciences	15	71	52229.60152	37000	72076.8501	1	1	1	0.007076892	CO	0.313624168	14062.51845	0.368446245	0.007293348	0.317159122	0.715506716	0.783586819	"Industrial arts, consumer <br> services, and recreation"
Bachelors	"Physical Fitness, Parks, Recreation, and Leisure"	15	268	44040	30946.28357	62914.28571	0	0	0.956330875	0.015722474	CO	0.425266731			0.015778381	0.432619097	0.674971014	0.718477972	"Industrial arts, consumer <br> services, and recreation"
Graduate degree	"Physical Fitness, Parks, Recreation, and Leisure"	15	110	57671.42857	43015.33417	85000	1	1	0.971095534	0.010922541	CO	0.484050482	13631.42857	0.30952381	0.011078944	0.481779809	0.804115425	0.869123383	"Industrial arts, consumer <br> services, and recreation"
Bachelors	Criminal Justice and Fire Protection	15	291	56407.96964	41783.68121	76000	0	0	0.96514938	0.019115951	CO	0.909724395			0.016727326	0.910902217	0.841615255	0.844614663	Law and public policy
Graduate degree	Criminal Justice and Fire Protection	15	81	70000	49095.82543	96000	1	1	0.948062954	0.008259737	CO	0.665732876	13592.03036	0.240959397	0.007098325	0.647996098	0.832016058	0.886385231	Law and public policy
Bachelors	Multidisciplinary or General Science	15	125	64764.70588	46000	85656.54649	0	0	0.977476148	0.008967792	CO	0.303560591			0.009179859	0.31161428	0.78630557	0.90883039	Physical sciences
Graduate degree	Multidisciplinary or General Science	15	73	72207.995	51577.13929	120128.0835	1	1	1	0.00952555	CO	0.170942235	7443.289121	0.11492817	0.009065481	0.16886456	0.843909627	0.915725047	Physical sciences
Bachelors	Chemistry	15	109	62914.28571	40000	103154.2786	0	0	0.983832129	0.006884372	CO	0.233036617			0.006887474	0.233798287	0.758700538	0.834534248	Physical sciences
Graduate degree	Chemistry	15	143	94013.28273	57452.56167	145000	1	1	0.963184621	0.013774824	CO	0.247198246	31098.99702	0.4943074	0.014018546	0.261126317	0.879557871	0.966221716	Physical sciences
Bachelors	Geology and Earth Science	15	115	73400	55363.37761	109682.1632	0	0	0.961474037	0.006777392	CO	0.229415335			0.006507052	0.220884685	0.84299308	0.923280423	Physical sciences
Graduate degree	Geology and Earth Science	15	116	90000	67050.28107	125828.5714	1	1	0.969037172	0.01079809	CO	0.193778797	16600	0.226158038	0.010374543	0.193248735	0.903862661	0.983906136	Physical sciences
Bachelors	Physics	15	68	88790.32258	35072.45472	113469.7064	0	0	0.954591837	0.004332989	CO	0.146672062			0.004647626	0.157765676	0.764230925	0.771586207	Physical sciences
Graduate degree	Physics	15	138	86000	45000	110000	1	1	0.960104685	0.014526015	CO	0.26067886	-2790.322581	-0.031425976	0.013911684	0.259135772	0.823902189	0.859061439	Physical sciences
Bachelors	Psychology	15	634	45387.88257	33000	67898.48197	0	0	0.928401557	0.03979118	CO	0.820362749			0.043700257	0.827591721	0.663747021	0.737499812	Psychology and social work
Graduate degree	Psychology	15	631	57452.56167	41261.71143	83885.71429	1	1	0.972030346	0.069579344	CO	0.854559976	12064.6791	0.265812777	0.072680577	0.858925922	0.785189179	0.850142606	Psychology and social work
Bachelors	Social Work	15	98	37748.57143	29248.57685	49282.85714	0	0	0.952012928	0.006526377	CO	0.134552355			0.006438097	0.121924136	0.635409836	0.612087912	Psychology and social work
Graduate degree	Social Work	15	92	50331.42857	40000	70000	1	1	0.981665393	0.010300286	CO	0.126506107	12582.85714	0.333333333	0.010379886	0.122667621	0.73773164	0.823772722	Psychology and social work
Bachelors	Interdisciplinary Social Sciences	15	58	52229.60152	33113.56736	67898.48197	0	0	0.92640247	0.003085686	CO	0.041409013			0.003152674	0.041336343	0.70837673	0.76990122	Social sciences
Graduate degree	Interdisciplinary Social Sciences	15	25	66853.88994	37748.57143	85982.85714	1	1	0.918896665	0.002571988	CO	0.028319589	14624.28843	0.28	0.002477423	0.027663425	0.846872753	0.760680035	Social sciences
Bachelors	General Social Sciences	15	55	48051.2334	37000	59541.74573	0	0	0.990561798	0.003193861	CO	0.042860695			0.00328214	0.043033833	0.740603116	0.782934132	Social sciences
Graduate degree	General Social Sciences	15	29	58497.1537	41783.68121	94371.42857	1	1	0.91405821	0.002931887	CO	0.032282356	10445.9203	0.217391304	0.003096334	0.034574309	0.882657463	0.960229446	Social sciences
Bachelors	Economics	15	283	70254.28571	41783.68121	110375.0781	0	0	0.966923925	0.01907531	CO	0.255985178			0.018242918	0.239192339	0.774729372	0.844910236	Social sciences
Graduate degree	Economics	15	205	92838.85072	60000	154731.4179	1	1	0.965044988	0.022151164	CO	0.243901536	22584.565	0.321468858	0.020521114	0.22914305	0.870465197	0.907577061	Social sciences
Bachelors	Anthropology and Archeology	15	88	44917.45731	35000	70000	0	0	0.967013889	0.005455382	CO	0.07320966			0.006250935	0.081959248	0.688728801	0.788453111	Social sciences
Graduate degree	Anthropology and Archeology	15	66	49618.12144	37605.31309	83567.36243	1	1	0.977340489	0.008027653	CO	0.088390697	4700.664137	0.104651163	0.008557885	0.095559135	0.703537981	0.766759777	Social sciences
Bachelors	Geography	15	85	62675.52182	45000	88080	0	0	0.96701233	0.005245606	CO	0.070394521			0.005621432	0.07370551	0.74290721	0.887660932	Social sciences
Graduate degree	Geography	15	39	77000	61892.56715	107280.4497	1	1	0.908043842	0.004522842	CO	0.04980001	14324.47818	0.228549803	0.004572814	0.051060995	0.939435248	0.977689638	Social sciences
Bachelors	International Relations	15	33	47006.64137	30000	83885.71429	0	0	0.969492315	0.001980624	CO	0.026579405			0.001965907	0.025776017	0.73538535	0.712733856	Social sciences
Graduate degree	International Relations	15	48	71032.25807	45088.57143	129974.391	1	1	0.957055215	0.004715685	CO	0.051923362	24025.6167	0.511111111	0.004396491	0.049092139	0.930119506	0.94127437	Social sciences
Bachelors	Political Science and Government	15	299	60000	41942.85714	90775.76515	0	0	0.918236071	0.017890163	CO	0.240080845			0.019294591	0.252981371	0.69102667	0.816128817	Social sciences
Graduate degree	Political Science and Government	15	302	87681.13679	58497.1537	132037.4766	1	1	0.963034807	0.031282059	CO	0.344439781	27681.13679	0.46135228	0.031166375	0.348010262	0.8529916	0.932368016	Social sciences
Bachelors	Sociology	15	295	48000	36103.9975	70000	0	0	0.967260226	0.017469415	CO	0.234434526			0.017252694	0.226209	0.725584557	0.776804653	Social sciences
Graduate degree	Sociology	15	125	62675.52182	44917.45731	75497.14286	1	1	0.96963761	0.013750158	CO	0.151399931	14675.52182	0.305740038	0.013907231	0.155291053	0.768201319	0.879973907	Social sciences
		10	170	69000	45300	103414.611	0.34079584	0.32633243	0.967233975	0.007782055	CT	1			0.007908495	1	0.776196929	0.804000867	Agriculture and natural resources
		10	1792	92838.85072	70000	123785.1343	0.466888344	0.455641492	0.965767758	0.098366819	CT	1			0.086364767	1	0.927454711	0.950219678	Architecture and engineering
		10	564	56734.85322	40000	80000	0.322199644	0.332750707	0.934463365	0.03097648	CT	1			0.035508303	1	0.711964791	0.845114119	Arts
		10	990	80000	52229.60152	136314.2857	0.669706699	0.656520016	0.974338338	0.051639644	CT	1			0.050693936	1	0.858607478	0.925395875	Biology and life sciences
		10	4174	82523.42286	54318.78558	125351.0436	0.293784809	0.28129996	0.950040726	0.22785062	CT	1			0.216169997	1	0.87393677	0.927648942	Business
		10	648	68157.14286	44040	100000	0.241566921	0.246627512	0.946014325	0.035637171	CT	1			0.036111085	1	0.788636785	0.882055164	Communications and journalism
		10	1044	89128.57143	63962.85714	125828.5714	0.37994267	0.385341477	0.954658695	0.055288729	CT	1			0.053074253	1	0.880546161	0.943351156	"Computers, statistics, and mathematics"
		10	1571	62914.28571	46000	82523.42286	0.602371822	0.598650904	0.966644333	0.083975047	CT	1			0.097899775	1	0.78699979	0.869563181	Education
		10	1279	77365.70893	57766.396	100000	0.403052005	0.384550537	0.975596405	0.067801163	CT	1			0.070443295	1	0.865281493	0.932958671	Health
		10	2004	67050.28107	43324.797	104857.1429	0.513663218	0.494633926	0.942373296	0.105114227	CT	1			0.110792604	1	0.760692854	0.843676317	Humanities and liberal arts
		10	289	60817.14286	41000	83885.71429	0.282008927	0.316340005	0.966177791	0.015990671	CT	1			0.017245359	1	0.781606815	0.838435314	"Industrial arts, consumer <br> services, and recreation"
		10	328	70000	50545.5965	96468.57143	0.271576087	0.270886377	0.953168171	0.02068171	CT	1			0.018764369	1	0.88928019	0.909809783	Law and public policy
		10	639	83885.71429	54525.71429	126877.1429	0.596270696	0.585657689	0.961194765	0.034962205	CT	1			0.033473134	1	0.881534542	0.901189519	Physical sciences
		10	1221	60000	41783.68121	83885.71429	0.494924999	0.503064756	0.949905192	0.069987355	CT	1			0.073282173	1	0.787093905	0.863416632	Psychology and social work
		10	1831	83885.71429	50140.41746	156688.8046	0.452372834	0.452779149	0.954954415	0.093946104	CT	1			0.092268455	1	0.827361768	0.890089314	Social sciences
	Animal Sciences	11	43	78344.40228	49200.28463	106548.3871	0.358276044	0.387628866	0.98882572	0.002125495	CT	0.273127753			0.002165549	0.273825655	0.8	0.813061872	Agriculture and natural resources
	Plant Science and Agronomy	11	27	61892.56715	38500	88000	0.244197292	0.193560751	0.992036011	0.001162222	CT	0.149346429			0.001164931	0.147301265	0.789191261	0.792069633	Agriculture and natural resources
	Natural Resources Management	11	34	70000	52428.57143	99028.10743	0.38437391	0.366406447	0.938457911	0.001611263	CT	0.207048458			0.001773071	0.224198284	0.781918912	0.888036275	Agriculture and natural resources
	Architecture	11	132	73121.44213	50331.42857	92838.85072	0.376567803	0.352912142	0.953500717	0.007617388	CT	0.077438596			0.007236952	0.083795186	0.826813919	0.891544931	Architecture and engineering
	General Engineering	11	256	87681.13679	60817.14286	114905.1233	0.437834269	0.418691976	0.945322793	0.01702307	CT	0.173057036			0.015101689	0.174859376	0.9035539	0.901452625	Architecture and engineering
	Aerospace Engineering	11	46	99236.24288	83567.36243	123785.1343	0.568496802	0.572729573	1	0.002108635	CT	0.021436448			0.001765034	0.020436968	0.973690868	0.97228145	Architecture and engineering
	Chemical Engineering	11	130	94371.42857	72000	132663.1879	0.649443695	0.629896907	0.975965665	0.006667603	CT	0.067783053			0.005630427	0.065193564	0.948057098	0.954568442	Architecture and engineering
	Civil Engineering	11	165	87031.42857	72207.995	114905.1233	0.369490446	0.361741082	0.960901439	0.008823447	CT	0.089699421			0.007560221	0.087538258	0.963087645	0.978853503	Architecture and engineering
	Electrical Engineering	11	366	100280.8349	75497.14286	126877.1429	0.486950473	0.485100287	0.974654319	0.020198387	CT	0.205337401			0.017141324	0.198475887	0.954571503	0.977406789	Architecture and engineering
	Industrial and Manufacturing Engineering	11	56	103154.2786	87745.73055	139258.2761	0.468190241	0.466862553	0.99369646	0.002729649	CT	0.027749687			0.002735289	0.031671354	0.919686582	0.975293391	Architecture and engineering
	Mechanical Engineering	11	441	100280.8349	76545.71429	125000	0.532319968	0.531351897	0.985989532	0.022257566	CT	0.226271075			0.019034058	0.220391472	0.963569401	0.981239269	Architecture and engineering
	Miscellaneous Engineering	11	28	89744.22236	70000	113469.7064	0.344197138	0.360712902	0.977816901	0.001414	CT	0.014374761			0.001152429	0.013343742	0.93723363	0.924880763	Architecture and engineering
	Industrial Production Technologies	11	37	83567.36243	61892.56715	100000	0.361928616	0.352080344	0.984477124	0.001795038	CT	0.018248405			0.00155607	0.018017413	1	1	Architecture and engineering
	Miscellaneous Engineering Technologies	11	46	80000	55574.28571	104459.203	0.191284308	0.155645036	0.884123401	0.00268244	CT	0.027269767			0.002883082	0.033382621	0.788911259	0.858160486	Architecture and engineering
	Fine Arts	11	191	57000	41261.71143	80000	0.305557101	0.304297095	0.921597324	0.010103128	CT	0.326154795			0.011097433	0.312530651	0.735092943	0.851699394	Arts
	Drama and Theater Arts	11	67	60586.33776	41783.68121	97996.56465	0.408053266	0.350414381	0.923548094	0.003545115	CT	0.114445372			0.003825208	0.10772713	0.699194584	0.848446417	Arts
	Music	11	105	61892.56715	45000	84934.28571	0.537686939	0.57014215	0.967330036	0.00563689	CT	0.181973221			0.006941812	0.195498271	0.699749148	0.879162513	Arts
	Commercial Art and Graphic Design	11	127	51185.00949	37748.57143	75000	0.133912148	0.146206533	0.916491855	0.007638183	CT	0.246580065			0.008474663	0.238667086	0.711116965	0.832683393	Arts
	"Film, Video, and Photographic Arts"	11	33	41942.85714	33009.36914	67050.28107	0.252278886	0.205251553	0.932084752	0.00228117	CT	0.073642004			0.002227613	0.062734989	0.775906995	0.747228381	Arts
	Studio Arts	11	30	62924.10993	41261.71143	85618.05122	0.484076433	0.524535066	0.981651376	0.001323517	CT	0.042726514			0.001992751	0.056120717	0.669728882	0.906581741	Arts
	Environmental Science	11	65	62914.28571	40000	98565.71429	0.263655985	0.27293946	0.991650156	0.003384944	CT	0.065549328			0.003060791	0.060377857	0.880525164	0.942387515	Biology and life sciences
	Biology	11	650	83885.71429	57766.396	152000	0.719662968	0.699168597	0.982769533	0.033683649	CT	0.652282745			0.033350792	0.657885234	0.865904436	0.938449988	Biology and life sciences
	Biochemical Sciences	11	75	103154.2786	56734.85322	198472.4858	0.802032121	0.819595645	0.928476661	0.003429342	CT	0.066409098			0.003158129	0.06229797	0.930722466	0.956243855	Biology and life sciences
	Molecular Biology	11	34	62914.28571	43840.5684	115342.8571	0.764987128	0.684210526	0.98073999	0.001528086	CT	0.029591337			0.001713686	0.033804554	0.718342887	0.818315557	Biology and life sciences
	Microbiology	11	33	74166.03416	40000	104857.1429	0.623300971	0.644963145	0.901590271	0.002315452	CT	0.044838657			0.00218073	0.043017572	0.901719902	0.859223301	Biology and life sciences
	Zoology	11	33	83000	40000	120128.0835	0.637075718	0.598197214	0.930978701	0.001721977	CT	0.03334603			0.001634655	0.032245563	0.715924611	0.796344648	Biology and life sciences
	Miscellaneous Biology	11	61	60817.14286	46419.42536	104857.1429	0.525192144	0.513689211	0.987872397	0.003948633	CT	0.076465147			0.003571593	0.070454045	0.847730966	0.898662112	Biology and life sciences
	General Business	11	750	82523.42286	54525.71429	125351.0436	0.286249841	0.274508128	0.95807716	0.044224014	CT	0.19409214			0.041779912	0.193273406	0.858481795	0.920320244	Business
